LAWD_CD,SIDO_NM,SGG_NM,UMD_NM,RI_NM,full_address,CRE_DT,DEL_DT,OLD_LAWDCD,FRST_REGIST_DT,LAST_UPDT_DT,COL_ADM_SECT_CD,center_latitude,center_longitude,radius_km,filename,SGG_OID,Exception,center_address,verified
4783037038,경상북도,고령군,쌍림면,송림리,경상북도 고령군 쌍림면 송림리,20080506,,,20250808,20250808,47830,35.68496003,128.2222656,1.516,LSMD_ADM_SECT_RI_47_202511.shp,3388,0,경상북도 고령군 쌍림면 송림리 산 12-1,1
4783037039,경상북도,고령군,쌍림면,산당리,경상북도 고령군 쌍림면 산당리,20080506,,,20250808,20250808,47830,35.69519068,128.2080687,2.655,LSMD_ADM_SECT_RI_47_202511.shp,3368,0,경상북도 고령군 쌍림면 산당리 산 34,1
4783037040,경상북도,고령군,쌍림면,백산리,경상북도 고령군 쌍림면 백산리,20080506,,,20250808,20250808,47830,35.67318358,128.212413,0.742,LSMD_ADM_SECT_RI_47_202511.shp,289,0,경상북도 고령군 쌍림면 백산리 46-2,1
4783037041,경상북도,고령군,쌍림면,하거리,경상북도 고령군 쌍림면 하거리,20080506,,,20250808,20250808,47830,35.67668169,128.2004075,0.895,LSMD_ADM_SECT_RI_47_202511.shp,286,0,경상북도 고령군 쌍림면 하거리 산 20,1
4783037042,경상북도,고령군,쌍림면,신촌리,경상북도 고령군 쌍림면 신촌리,20080506,,,20250808,20250808,47830,35.66613924,128.1949528,1.994,LSMD_ADM_SECT_RI_47_202511.shp,290,0,경상북도 고령군 쌍림면 신촌리 산 42,1
4783037043,경상북도,고령군,쌍림면,산주리,경상북도 고령군 쌍림면 산주리,20080506,,,20250808,20250808,47830,35.66455859,128.1726031,1.918,LSMD_ADM_SECT_RI_47_202511.shp,287,0,경상북도 고령군 쌍림면 산주리 산 43,1
4783037044,경상북도,고령군,쌍림면,매촌리,경상북도 고령군 쌍림면 매촌리,20080506,,,20250808,20250808,47830,35.6736644,128.2304732,1.466,LSMD_ADM_SECT_RI_47_202511.shp,304,0,경상북도 고령군 쌍림면 매촌리 산 12-12,1
4783037045,경상북도,고령군,쌍림면,합가리,경상북도 고령군 쌍림면 합가리,20080506,,,20250808,20250808,47830,35.65558478,128.2212838,2.964,LSMD_ADM_SECT_RI_47_202511.shp,291,0,경상북도 고령군 쌍림면 합가리 산 152-2,1
4783037046,경상북도,고령군,쌍림면,신곡리,경상북도 고령군 쌍림면 신곡리,20080506,,,20250808,20250808,47830,35.66454107,128.2592984,2.742,LSMD_ADM_SECT_RI_47_202511.shp,3407,0,경상북도 고령군 쌍림면 신곡리 산 56,1
4783037047,경상북도,고령군,쌍림면,평지리,경상북도 고령군 쌍림면 평지리,20080506,,,20250808,20250808,47830,35.66741481,128.2802995,2.46,LSMD_ADM_SECT_RI_47_202511.shp,3408,0,경상북도 고령군 쌍림면 평지리 1039,1
4783037048,경상북도,고령군,쌍림면,안화리,경상북도 고령군 쌍림면 안화리,20080506,,,20250808,20250808,47830,35.68569763,128.2754969,2.123,LSMD_ADM_SECT_RI_47_202511.shp,278,0,경상북도 고령군 쌍림면 안화리 산 25-1,1
4783037049,경상북도,고령군,쌍림면,안림리,경상북도 고령군 쌍림면 안림리,20080506,,,20250808,20250808,47830,35.69394364,128.248156,1.829,LSMD_ADM_SECT_RI_47_202511.shp,277,0,경상북도 고령군 쌍림면 안림리 708,1
4783037050,경상북도,고령군,쌍림면,고곡리,경상북도 고령군 쌍림면 고곡리,20080506,,,20250808,20250808,47830,35.70655437,128.2459788,1.468,LSMD_ADM_SECT_RI_47_202511.shp,269,0,경상북도 고령군 쌍림면 고곡리 산 27-2,1
4783037051,경상북도,고령군,쌍림면,월막리,경상북도 고령군 쌍림면 월막리,20080506,,,20250808,20250808,47830,35.70560233,128.2252023,1.795,LSMD_ADM_SECT_RI_47_202511.shp,3428,0,경상북도 고령군 쌍림면 월막리 153,1
4783037052,경상북도,고령군,쌍림면,용리,경상북도 고령군 쌍림면 용리,20080506,,,20250808,20250808,47830,35.72448961,128.2150357,1.913,LSMD_ADM_SECT_RI_47_202511.shp,3427,0,경상북도 고령군 쌍림면 용리 산 72,1
4784000000,경상북도,성주군,,,경상북도 성주군,20080506,,,20250808,20250808,,,,,,,2,,
4784025000,경상북도,성주군,성주읍,,경상북도 성주군 성주읍,20080506,,,20250808,20250808,47840,35.91798259,128.2805576,4.46,LSMD_ADM_SECT_UMD_47_202511.shp,37,0,경상북도 성주군 성주읍 경산리 361-2,1
4157025321,경기도,김포시,고촌읍,향산리,경기도 김포시 고촌읍 향산리,20090904,,,20250808,20250808,41570,37.62690193,126.7437388,1.607,LSMD_ADM_SECT_RI_41_202511.shp,187,0,경기도 김포시 고촌읍 향산리 455,1
4157025322,경기도,김포시,고촌읍,풍곡리,경기도 김포시 고촌읍 풍곡리,20090904,,,20250808,20250808,41570,37.61563694,126.7589293,1.73,LSMD_ADM_SECT_RI_41_202511.shp,188,0,경기도 김포시 고촌읍 풍곡리 산 47,1
4872042029,경상남도,의령군,유곡면,당동리,경상남도 의령군 유곡면 당동리,20080506,,,20250808,20250808,48720,35.44029698,128.3095945,1.286,LSMD_ADM_SECT_RI_48_202511.shp,114,0,경상남도 의령군 유곡면 당동리 산 42-2,1
4872042030,경상남도,의령군,유곡면,덕천리,경상남도 의령군 유곡면 덕천리,20080506,,,20250808,20250808,48720,35.43956766,128.3241334,1.228,LSMD_ADM_SECT_RI_48_202511.shp,115,0,경상남도 의령군 유곡면 덕천리 산 40-1,1
4872042031,경상남도,의령군,유곡면,세간리,경상남도 의령군 유곡면 세간리,20080506,,,20250808,20250808,48720,35.43172983,128.3431853,2.236,LSMD_ADM_SECT_RI_48_202511.shp,116,0,경상남도 의령군 유곡면 세간리 556-16,1
4873000000,경상남도,함안군,,,경상남도 함안군,20080506,,,20250808,20250808,,,,,,,2,,
4873025000,경상남도,함안군,가야읍,,경상남도 함안군 가야읍,20080506,,,20250808,20250808,48730,35.27347553,128.3952415,5.5,LSMD_ADM_SECT_UMD_48_202511.shp,1970,0,경상남도 함안군 가야읍 가야리 55,1
4873025021,경상남도,함안군,가야읍,말산리,경상남도 함안군 가야읍 말산리,20080506,,,20250808,20250808,48730,35.27773123,128.4099533,1.34,LSMD_ADM_SECT_RI_48_202511.shp,269,0,경상남도 함안군 가야읍 말산리 58-26,1
4873025022,경상남도,함안군,가야읍,검암리,경상남도 함안군 가야읍 검암리,20080506,,,20250808,20250808,48730,35.27360142,128.419969,2.11,LSMD_ADM_SECT_RI_48_202511.shp,10546,0,경상남도 함안군 가야읍 검암리 519-1,1
4873025023,경상남도,함안군,가야읍,광정리,경상남도 함안군 가야읍 광정리,20080506,,,20250808,20250808,48730,35.25419691,128.4117906,1.66,LSMD_ADM_SECT_RI_48_202511.shp,240,0,경상남도 함안군 가야읍 광정리 941,1
4873025024,경상남도,함안군,가야읍,도항리,경상남도 함안군 가야읍 도항리,20080506,,,20250808,20250808,48730,35.27509492,128.4042049,3.121,LSMD_ADM_SECT_RI_48_202511.shp,287,0,경상남도 함안군 가야읍 말산리 439,0
4873025025,경상남도,함안군,가야읍,신음리,경상남도 함안군 가야읍 신음리,20080506,,,20250808,20250808,48730,35.25927276,128.3929625,1.89,LSMD_ADM_SECT_RI_48_202511.shp,239,0,경상남도 함안군 가야읍 신음리 산 26,1
4873025026,경상남도,함안군,가야읍,혈곡리,경상남도 함안군 가야읍 혈곡리,20080506,,,20250808,20250808,48730,35.23931739,128.3852532,2.009,LSMD_ADM_SECT_RI_48_202511.shp,244,0,경상남도 함안군 가야읍 혈곡리 산 169,1
4873025027,경상남도,함안군,가야읍,춘곡리,경상남도 함안군 가야읍 춘곡리,20080506,,,20250808,20250808,48730,35.25497895,128.3738224,1.277,LSMD_ADM_SECT_RI_48_202511.shp,242,0,경상남도 함안군 가야읍 춘곡리 488,1
4873025028,경상남도,함안군,가야읍,사내리,경상남도 함안군 가야읍 사내리,20080506,,,20250808,20250808,48730,35.27341292,128.3741504,1.419,LSMD_ADM_SECT_RI_48_202511.shp,286,0,경상남도 함안군 가야읍 사내리 582,1
4873025029,경상남도,함안군,가야읍,가야리,경상남도 함안군 가야읍 가야리,20080506,,,20250808,20250808,48730,35.279266,128.3888405,1.255,LSMD_ADM_SECT_RI_48_202511.shp,293,0,경상남도 함안군 가야읍 가야리 591,1
4873025030,경상남도,함안군,가야읍,묘사리,경상남도 함안군 가야읍 묘사리,20080506,,,20250808,20250808,48730,35.29488952,128.3825584,1.712,LSMD_ADM_SECT_RI_48_202511.shp,9265,0,경상남도 함안군 가야읍 묘사리 산 49,1
4873025031,경상남도,함안군,가야읍,산서리,경상남도 함안군 가야읍 산서리,20080506,,,20250808,20250808,48730,35.30642362,128.4091888,2.119,LSMD_ADM_SECT_RI_48_202511.shp,291,0,경상남도 함안군 가야읍 산서리 430-5,1
4873031000,경상남도,함안군,함안면,,경상남도 함안군 함안면,20080506,,,20250808,20250808,48730,35.23037515,128.4243841,4.243,LSMD_ADM_SECT_UMD_48_202511.shp,1972,0,경상남도 함안군 함안면 봉성리 290,1
4873031021,경상남도,함안군,함안면,봉성리,경상남도 함안군 함안면 봉성리,20080506,,,20250808,20250808,48730,35.23109029,128.4233104,1.345,LSMD_ADM_SECT_RI_48_202511.shp,8626,0,경상남도 함안군 함안면 봉성리 290,1
4873031022,경상남도,함안군,함안면,북촌리,경상남도 함안군 함안면 북촌리,20080506,,,20250808,20250808,48730,35.23950798,128.4378864,1.85,LSMD_ADM_SECT_RI_48_202511.shp,8625,0,경상남도 함안군 함안면 북촌리 산 31-1,1
4873031023,경상남도,함안군,함안면,괴산리,경상남도 함안군 함안면 괴산리,20080506,,,20250808,20250808,48730,35.25062102,128.4210991,0.792,LSMD_ADM_SECT_RI_48_202511.shp,7986,0,경상남도 함안군 함안면 괴산리 372-3,1
4873031024,경상남도,함안군,함안면,대산리,경상남도 함안군 함안면 대산리,20080506,,,20250808,20250808,48730,35.25790794,128.4346425,1.487,LSMD_ADM_SECT_RI_48_202511.shp,10548,0,경상남도 함안군 함안면 대산리 산 68-3,1
4873031025,경상남도,함안군,함안면,강명리,경상남도 함안군 함안면 강명리,20080506,,,20250808,20250808,48730,35.21736499,128.4340001,3.155,LSMD_ADM_SECT_RI_48_202511.shp,253,0,경상남도 함안군 함안면 강명리 927,1
4873031026,경상남도,함안군,함안면,파수리,경상남도 함안군 함안면 파수리,20080506,,,20250808,20250808,48730,35.22369428,128.4013741,2.128,LSMD_ADM_SECT_RI_48_202511.shp,249,0,경상남도 함안군 함안면 파수리 산 133-1,1
4873032000,경상남도,함안군,군북면,,경상남도 함안군 군북면,20080506,,,20250808,20250808,48730,35.25806201,128.33338,7.756,LSMD_ADM_SECT_UMD_48_202511.shp,38,0,경상남도 함안군 군북면 덕대리 산 6,1
4873032021,경상남도,함안군,군북면,덕대리,경상남도 함안군 군북면 덕대리,20080506,,,20250808,20250808,48730,35.2569207,128.3386014,1.169,LSMD_ADM_SECT_RI_48_202511.shp,260,0,경상남도 함안군 군북면 덕대리 770,1
4873032022,경상남도,함안군,군북면,중암리,경상남도 함안군 군북면 중암리,20080506,,,20250808,20250808,48730,35.26935811,128.3391244,1.297,LSMD_ADM_SECT_RI_48_202511.shp,10553,0,경상남도 함안군 군북면 중암리 599-8,1
4873032023,경상남도,함안군,군북면,소포리,경상남도 함안군 군북면 소포리,20080506,,,20250808,20250808,48730,35.27132244,128.3570866,1.959,LSMD_ADM_SECT_RI_48_202511.shp,3827,0,경상남도 함안군 군북면 소포리 1642,1
4873032024,경상남도,함안군,군북면,동촌리,경상남도 함안군 군북면 동촌리,20080506,,,20250808,20250808,48730,35.24623344,128.3578783,1.558,LSMD_ADM_SECT_RI_48_202511.shp,307,0,경상남도 함안군 군북면 동촌리 1427-11,1
4873032025,경상남도,함안군,군북면,사촌리,경상남도 함안군 군북면 사촌리,20080506,,,20250808,20250808,48730,35.22451516,128.3660245,2.141,LSMD_ADM_SECT_RI_48_202511.shp,252,0,경상남도 함안군 군북면 사촌리 산 99,1
4873032026,경상남도,함안군,군북면,오곡리,경상남도 함안군 군북면 오곡리,20080506,,,20250808,20250808,48730,35.20757304,128.3702783,1.667,LSMD_ADM_SECT_RI_48_202511.shp,263,0,경상남도 함안군 군북면 오곡리 408-1,1
4873032027,경상남도,함안군,군북면,명관리,경상남도 함안군 군북면 명관리,20080506,,,20250808,20250808,48730,35.22969745,128.3416645,2.72,LSMD_ADM_SECT_RI_48_202511.shp,6066,0,경상남도 함안군 군북면 명관리 산 87,1
4873032028,경상남도,함안군,군북면,모로리,경상남도 함안군 군북면 모로리,20080506,,,20250808,20250808,48730,35.26913539,128.3243966,1.384,LSMD_ADM_SECT_RI_48_202511.shp,10552,0,경상남도 함안군 군북면 모로리 산 56,1
4873032029,경상남도,함안군,군북면,사도리,경상남도 함안군 군북면 사도리,20080506,,,20250808,20250808,48730,35.28876902,128.3222752,1.788,LSMD_ADM_SECT_RI_48_202511.shp,10549,0,경상남도 함안군 군북면 사도리 1273,1
4873032030,경상남도,함안군,군북면,장지리,경상남도 함안군 군북면 장지리,20080506,,,20250808,20250808,48730,35.28679228,128.33953,1.855,LSMD_ADM_SECT_RI_48_202511.shp,3828,0,경상남도 함안군 군북면 장지리 1367-6,1
4873032031,경상남도,함안군,군북면,유현리,경상남도 함안군 군북면 유현리,20080506,,,20250808,20250808,48730,35.29676014,128.3511732,1.881,LSMD_ADM_SECT_RI_48_202511.shp,305,0,경상남도 함안군 군북면 유현리 602,1
4873032032,경상남도,함안군,군북면,월촌리,경상남도 함안군 군북면 월촌리,20080506,,,20250808,20250808,48730,35.30307811,128.3064448,2.477,LSMD_ADM_SECT_RI_48_202511.shp,6708,0,경상남도 함안군 군북면 월촌리 955,1
4873032033,경상남도,함안군,군북면,박곡리,경상남도 함안군 군북면 박곡리,20080506,,,20250808,20250808,48730,35.26543068,128.2882855,1.724,LSMD_ADM_SECT_RI_48_202511.shp,262,0,경상남도 함안군 군북면 박곡리 산 106,1
4873032034,경상남도,함안군,군북면,수곡리,경상남도 함안군 군북면 수곡리,20080506,,,20250808,20250808,48730,35.27188147,128.3063121,1.364,LSMD_ADM_SECT_RI_48_202511.shp,236,0,경상남도 함안군 군북면 수곡리 28-2,1
4873032035,경상남도,함안군,군북면,영운리,경상남도 함안군 군북면 영운리,20080506,,,20250808,20250808,48730,35.25590167,128.3096833,1.634,LSMD_ADM_SECT_RI_48_202511.shp,241,0,경상남도 함안군 군북면 영운리 산 118,1
4873032036,경상남도,함안군,군북면,하림리,경상남도 함안군 군북면 하림리,20080506,,,20250808,20250808,48730,35.24362946,128.3159793,2.102,LSMD_ADM_SECT_RI_48_202511.shp,247,0,경상남도 함안군 군북면 하림리 838-2,1
4873032037,경상남도,함안군,군북면,원북리,경상남도 함안군 군북면 원북리,20080506,,,20250808,20250808,48730,35.22562649,128.323624,2.018,LSMD_ADM_SECT_RI_48_202511.shp,6065,0,경상남도 함안군 군북면 원북리 산 65-2,1
4873033000,경상남도,함안군,법수면,,경상남도 함안군 법수면,20080506,,,20250808,20250808,48730,35.32699274,128.3509729,4.759,LSMD_ADM_SECT_UMD_48_202511.shp,42,0,경상남도 함안군 법수면 대송리 162-2,1
4873033021,경상남도,함안군,법수면,강주리,경상남도 함안군 법수면 강주리,20080506,,,20250808,20250808,48730,35.31334369,128.3307924,1.357,LSMD_ADM_SECT_RI_48_202511.shp,223,0,경상남도 함안군 법수면 강주리 708-17,1
4873033022,경상남도,함안군,법수면,우거리,경상남도 함안군 법수면 우거리,20080506,,,20250808,20250808,48730,35.31153903,128.352699,1.567,LSMD_ADM_SECT_RI_48_202511.shp,296,0,경상남도 함안군 법수면 우거리 575,1
4873033023,경상남도,함안군,법수면,윤내리,경상남도 함안군 법수면 윤내리,20080506,,,20250808,20250808,48730,35.31326336,128.3855463,2.548,LSMD_ADM_SECT_RI_48_202511.shp,9282,0,경상남도 함안군 법수면 윤내리 445-54,1
4873033024,경상남도,함안군,법수면,윤외리,경상남도 함안군 법수면 윤외리,20080506,,,20250808,20250808,48730,35.32048652,128.3730275,2.09,LSMD_ADM_SECT_RI_48_202511.shp,2868,0,경상남도 함안군 법수면 윤외리 1042-1,1
4873033025,경상남도,함안군,법수면,주물리,경상남도 함안군 법수면 주물리,20080506,,,20250808,20250808,48730,35.33116998,128.3674421,1.757,LSMD_ADM_SECT_RI_48_202511.shp,2867,0,경상남도 함안군 법수면 주물리 250-2,1
4873033026,경상남도,함안군,법수면,대송리,경상남도 함안군 법수면 대송리,20080506,,,20250808,20250808,48730,35.33380877,128.3413477,1.647,LSMD_ADM_SECT_RI_48_202511.shp,216,0,경상남도 함안군 법수면 대송리 산 22-1,1
4873033027,경상남도,함안군,법수면,백산리,경상남도 함안군 법수면 백산리,20080506,,,20250808,20250808,48730,35.34971559,128.3370096,1.591,LSMD_ADM_SECT_RI_48_202511.shp,10226,0,경상남도 함안군 법수면 백산리 320-2,1
4873033028,경상남도,함안군,법수면,사정리,경상남도 함안군 법수면 사정리,20080506,,,20250808,20250808,48730,35.35354665,128.3198431,1.315,LSMD_ADM_SECT_RI_48_202511.shp,10225,0,경상남도 함안군 법수면 사정리 441,1
4873033029,경상남도,함안군,법수면,황사리,경상남도 함안군 법수면 황사리,20080506,,,20250808,20250808,48730,35.33105537,128.3236072,1.623,LSMD_ADM_SECT_RI_48_202511.shp,219,0,경상남도 함안군 법수면 황사리 687,1
4873034000,경상남도,함안군,대산면,,경상남도 함안군 대산면,20080506,,,20250808,20250808,48730,35.34783513,128.4363185,5.061,LSMD_ADM_SECT_UMD_48_202511.shp,690,0,경상남도 함안군 대산면 평림리 929-10,1
4873034021,경상남도,함안군,대산면,부목리,경상남도 함안군 대산면 부목리,20080506,,,20250808,20250808,48730,35.36084493,128.4593869,2.156,LSMD_ADM_SECT_RI_48_202511.shp,268,0,경상남도 함안군 대산면 부목리 산 112-3,1
4873034022,경상남도,함안군,대산면,대사리,경상남도 함안군 대산면 대사리,20080506,,,20250808,20250808,48730,35.33045463,128.4681147,1.925,LSMD_ADM_SECT_RI_48_202511.shp,9586,0,경상남도 함안군 대산면 대사리 산 53,1
4873034023,경상남도,함안군,대산면,평림리,경상남도 함안군 대산면 평림리,20080506,,,20250808,20250808,48730,35.34183602,128.438792,1.925,LSMD_ADM_SECT_RI_48_202511.shp,10570,0,경상남도 함안군 대산면 평림리 899-12,1
4873034024,경상남도,함안군,대산면,옥렬리,경상남도 함안군 대산면 옥렬리,20080506,,,20250808,20250808,48730,35.3241629,128.4270562,2.558,LSMD_ADM_SECT_RI_48_202511.shp,4786,0,경상남도 함안군 대산면 옥렬리 565,1
4873034025,경상남도,함안군,대산면,하기리,경상남도 함안군 대산면 하기리,20080506,,,20250808,20250808,48730,35.35098115,128.3994835,1.653,LSMD_ADM_SECT_RI_48_202511.shp,8948,0,경상남도 함안군 대산면 하기리 1062,1
4873034026,경상남도,함안군,대산면,서촌리,경상남도 함안군 대산면 서촌리,20080506,,,20250808,20250808,48730,35.33539155,128.4119676,1.431,LSMD_ADM_SECT_RI_48_202511.shp,8946,0,경상남도 함안군 대산면 서촌리 907,1
4873034027,경상남도,함안군,대산면,구혜리,경상남도 함안군 대산면 구혜리,20080506,,,20250808,20250808,48730,35.35629115,128.4261639,1.423,LSMD_ADM_SECT_RI_48_202511.shp,10571,0,경상남도 함안군 대산면 구혜리 378-6,1
4873034028,경상남도,함안군,대산면,장암리,경상남도 함안군 대산면 장암리,20080506,,,20250808,20250808,48730,35.37524343,128.4400579,1.962,LSMD_ADM_SECT_RI_48_202511.shp,267,0,경상남도 함안군 대산면 장암리 644-1,1
4873035000,경상남도,함안군,칠서면,,경상남도 함안군 칠서면,20080506,,,20250808,20250808,48730,35.35057542,128.4954157,5.58,LSMD_ADM_SECT_UMD_48_202511.shp,689,0,경상남도 함안군 칠서면 구포리 1010-1,1
4873035021,경상남도,함안군,칠서면,회산리,경상남도 함안군 칠서면 회산리,20080506,,,20250808,20250808,48730,35.31458914,128.4874176,1.934,LSMD_ADM_SECT_RI_48_202511.shp,283,0,경상남도 함안군 칠서면 회산리 산 276,1
4873035022,경상남도,함안군,칠서면,무릉리,경상남도 함안군 칠서면 무릉리,20080506,,,20250808,20250808,48730,35.32307827,128.51643,1.626,LSMD_ADM_SECT_RI_48_202511.shp,281,0,경상남도 함안군 칠서면 무릉리 402,1
4873035023,경상남도,함안군,칠서면,구포리,경상남도 함안군 칠서면 구포리,20080506,,,20250808,20250808,48730,35.34105778,128.5058042,1.693,LSMD_ADM_SECT_RI_48_202511.shp,215,0,경상남도 함안군 칠서면 구포리 556,1
4873035024,경상남도,함안군,칠서면,천계리,경상남도 함안군 칠서면 천계리,20080506,20080506,,20250808,20250808,,,,,,,1,,
4873035025,경상남도,함안군,칠서면,태곡리,경상남도 함안군 칠서면 태곡리,20080506,,,20250808,20250808,48730,35.34674101,128.4826636,1.817,LSMD_ADM_SECT_RI_48_202511.shp,4465,0,경상남도 함안군 칠서면 태곡리 470-2,1
4873035026,경상남도,함안군,칠서면,대치리,경상남도 함안군 칠서면 대치리,20080506,,,20250808,20250808,48730,35.36307344,128.4851249,1.602,LSMD_ADM_SECT_RI_48_202511.shp,259,0,경상남도 함안군 칠서면 계내리 634-2,0
4873035027,경상남도,함안군,칠서면,계내리,경상남도 함안군 칠서면 계내리,20080506,,,20250808,20250808,48730,35.3744381,128.4838143,1.475,LSMD_ADM_SECT_RI_48_202511.shp,258,0,경상남도 함안군 칠서면 계내리 600,1
4873035028,경상남도,함안군,칠서면,용성리,경상남도 함안군 칠서면 용성리,20080506,,,20250808,20250808,48730,35.38666462,128.496684,1.718,LSMD_ADM_SECT_RI_48_202511.shp,273,0,경상남도 함안군 칠서면 용성리 769,1
4873035029,경상남도,함안군,칠서면,이룡리,경상남도 함안군 칠서면 이룡리,20080506,,,20250808,20250808,48730,35.38359261,128.5104404,2.078,LSMD_ADM_SECT_RI_48_202511.shp,294,0,경상남도 함안군 칠서면 이룡리 781,1
4873035030,경상남도,함안군,칠서면,청계리,경상남도 함안군 칠서면 청계리,20080506,,,20250808,20250808,48730,35.33126135,128.4965228,1.351,LSMD_ADM_SECT_RI_48_202511.shp,282,0,경상남도 함안군 칠서면 청계리 715,1
4873036000,경상남도,함안군,칠북면,,경상남도 함안군 칠북면,20080506,,,20250808,20250808,48730,35.35492426,128.539147,4.034,LSMD_ADM_SECT_UMD_48_202511.shp,1649,0,경상남도 함안군 칠북면 이령리 산 88,1
4873036021,경상남도,함안군,칠북면,화천리,경상남도 함안군 칠북면 화천리,20080506,,,20250808,20250808,48730,35.35238061,128.5098313,1.377,LSMD_ADM_SECT_RI_48_202511.shp,211,0,경상남도 함안군 칠북면 화천리 960-24,1
4873036022,경상남도,함안군,칠북면,덕남리,경상남도 함안군 칠북면 덕남리,20080506,,,20250808,20250808,48730,35.36928393,128.5225094,1.919,LSMD_ADM_SECT_RI_48_202511.shp,284,0,경상남도 함안군 칠북면 덕남리 산 84,1
4873036023,경상남도,함안군,칠북면,이령리,경상남도 함안군 칠북면 이령리,20080506,,,20250808,20250808,48730,35.36407272,128.5420215,1.79,LSMD_ADM_SECT_RI_48_202511.shp,280,0,경상남도 함안군 칠북면 봉촌리 1403-2,0
4873036024,경상남도,함안군,칠북면,봉촌리,경상남도 함안군 칠북면 봉촌리,20080506,,,20250808,20250808,48730,35.36917474,128.5607212,1.86,LSMD_ADM_SECT_RI_48_202511.shp,209,0,경상남도 함안군 칠북면 봉촌리 401,1
4873036025,경상남도,함안군,칠북면,검단리,경상남도 함안군 칠북면 검단리,20080506,,,20250808,20250808,48730,35.34852147,128.5406896,2.335,LSMD_ADM_SECT_RI_48_202511.shp,8306,0,경상남도 함안군 칠북면 검단리 279,1
4873036026,경상남도,함안군,칠북면,가연리,경상남도 함안군 칠북면 가연리,20080506,,,20250808,20250808,48730,35.33815445,128.5432773,2.514,LSMD_ADM_SECT_RI_48_202511.shp,7345,0,경상남도 함안군 칠북면 가연리 산 229,1
4873036027,경상남도,함안군,칠북면,영동리,경상남도 함안군 칠북면 영동리,20080506,,,20250808,20250808,48730,35.32975608,128.5435889,1.781,LSMD_ADM_SECT_RI_48_202511.shp,5426,0,경상남도 함안군 칠북면 영동리 산 92,1
4873037000,경상남도,함안군,칠원면,,경상남도 함안군 칠원면,20080506,20150109,4873037000,20250808,20250808,,,,,,,1,,
4873037021,경상남도,함안군,칠원면,구성리,경상남도 함안군 칠원면 구성리,20080506,20150109,4873037021,20250808,20250808,,,,,,,1,,
4873037022,경상남도,함안군,칠원면,용산리,경상남도 함안군 칠원면 용산리,20080506,20150109,4873037022,20250808,20250808,,,,,,,1,,
4873037023,경상남도,함안군,칠원면,유원리,경상남도 함안군 칠원면 유원리,20080506,20150109,4873037023,20250808,20250808,,,,,,,1,,
4873037024,경상남도,함안군,칠원면,장암리,경상남도 함안군 칠원면 장암리,20080506,20150109,4873037024,20250808,20250808,,,,,,,1,,
4873037025,경상남도,함안군,칠원면,오곡리,경상남도 함안군 칠원면 오곡리,20080506,20150109,4873037025,20250808,20250808,,,,,,,1,,
4873037026,경상남도,함안군,칠원면,예곡리,경상남도 함안군 칠원면 예곡리,20080506,20150109,4873037026,20250808,20250808,,,,,,,1,,
4873037027,경상남도,함안군,칠원면,용정리,경상남도 함안군 칠원면 용정리,20080506,20150109,4873037027,20250808,20250808,,,,,,,1,,
4873037028,경상남도,함안군,칠원면,무기리,경상남도 함안군 칠원면 무기리,20080506,20150109,4873037028,20250808,20250808,,,,,,,1,,
4873037029,경상남도,함안군,칠원면,운서리,경상남도 함안군 칠원면 운서리,20080506,20150109,4873037029,20250808,20250808,,,,,,,1,,
4873037030,경상남도,함안군,칠원면,운곡리,경상남도 함안군 칠원면 운곡리,20080506,20150109,4873037030,20250808,20250808,,,,,,,1,,
4873038000,경상남도,함안군,산인면,,경상남도 함안군 산인면,20080506,,,20250808,20250808,48730,35.27656174,128.45356,5.763,LSMD_ADM_SECT_UMD_48_202511.shp,50,0,경상남도 함안군 산인면 모곡리 산 129,1
4873038021,경상남도,함안군,산인면,입곡리,경상남도 함안군 산인면 입곡리,20080506,,,20250808,20250808,48730,35.24790699,128.4588939,3.099,LSMD_ADM_SECT_RI_48_202511.shp,6386,0,경상남도 함안군 산인면 입곡리 393,1
4873038022,경상남도,함안군,산인면,신산리,경상남도 함안군 산인면 신산리,20080506,,,20250808,20250808,48730,35.26514299,128.4760709,1.778,LSMD_ADM_SECT_RI_48_202511.shp,10566,0,경상남도 함안군 산인면 신산리 산 52,1
4873038023,경상남도,함안군,산인면,모곡리,경상남도 함안군 산인면 모곡리,20080506,,,20250808,20250808,48730,35.27901864,128.4568371,1.787,LSMD_ADM_SECT_RI_48_202511.shp,10567,0,경상남도 함안군 산인면 모곡리 692,1
4873038024,경상남도,함안군,산인면,송정리,경상남도 함안군 산인면 송정리,20080506,,,20250808,20250808,48730,35.28037357,128.4320644,1.413,LSMD_ADM_SECT_RI_48_202511.shp,6385,0,경상남도 함안군 산인면 송정리 1458-53,1
4873038025,경상남도,함안군,산인면,내인리,경상남도 함안군 산인면 내인리,20080506,,,20250808,20250808,48730,35.29256242,128.4301263,1.633,LSMD_ADM_SECT_RI_48_202511.shp,231,0,경상남도 함안군 산인면 내인리 245-4,1
4873038026,경상남도,함안군,산인면,부봉리,경상남도 함안군 산인면 부봉리,20080506,,,20250808,20250808,48730,35.3023764,128.43695,1.697,LSMD_ADM_SECT_RI_48_202511.shp,225,0,경상남도 함안군 산인면 부봉리 산 91,1
